gabexo,  , m ,gabido ,
gabido,  , m ,gabexo ,
gabiñón,  , m ,gabuñón ,
gabita,  , f ,soliño ,
gabuñón,  , m ,gabiñón ,
gacio, gacia , a ,garzo ,
gadella,  , f ,guedella=> ,
gado,  , m ,gando=> ,
gaduñada,  , f ,rabuñada rabuñadura rabuño ,
gaduñar,  , t pr ,esgaduñar garduñar rabuñar ,
gago, gaga , a s ,tartamudo tatabexo tatexo tato zarabeto zarzallo2 ,
gaguexar,  , i ,tartamudear tatabexar tatexar zarabetear ,
gala2,  , f ,galadura=> ,
gala3,  , f ,galada galaxa guerla ,branquia
galact-,  , pref ,galacto- ,gr 'leite'
galacto-,  , pref ,galact- ,gr 'leite'
galada,  , f ,gala3 galaxa guerla ,
galadura,  , f ,galeadura ,
galar,  , t ,galear ,
galaxa,  , f ,gala3 galada guerla ,
galdracha,  , f ,goldracha=> ,
galeadura,  , f ,galadura ,
galear,  , t ,galar ,
galistro,  , am ,grelón roncollo ,
gallamouto,  , m ,alarido ,
gallarón,  , m ,gallarope ,
gallarope,  , m ,gallarón ,
galleiro2, galleira , a ,garouto ,
gallope,  , m ,galope> ,
galpón*,  , m ,pendello> ,
gamado, gamada , a ,gammado=> ,
gamalleira2,  , f ,camalleira gramalleira ,
gamarza,  , f ,magarza=> ,
ganábel,  , a ,ganable ,
ganable,  , a ,ganábel ,
ganador, ganadora , a s ,gañador ,
gañador, gañadora , a s ,ganador ,
ganar,  , t i ,gañar ,
gañar,  , t i ,ganar ,
ganchada,  , f ,cambada ,
ganchelo, ganchela , a ,guincho1 ,
ganchillo,  , m ,gancho> ,agulla labor de
gandaría,  , f ,gandería ,
gandería,  , f ,gandaría ,
gandra,  , f ,gándara> ,
gañote,  , m ,garneato> ,
gapear,  , i ,agatuñar engatar gabear gatear ,
garabanzo,  , m ,garavanzo> ,
garabullada,  , f ,carabullada ,
garabullo,  , m ,carabullo ,
garanda,  , f ,arento ,
garandar,  , t ,arentar ,
garañola,  , f ,grañoa=> ,
garavata,  , f ,gravata=> ,
garcio,  , m ,garfo=> ,
gardaría,  , f ,gardería ,
gardería,  , f ,gardaría ,
garduña,  , f ,fuíña gatela ,
garduñar,  , t pr ,esgaduñar gaduñar rabuñar ,
garfa,  , f ,arume1 pilro ,
gargalloto,  , m ,bolboroto borboroto ,
gargueira,  , f ,gorgueira ,
garimoso, garimosa , a ,agarimoso=> ,
garmalleira,  , f ,gramalleira=> ,
garouba,  , f ,caguña carabuña caroa coia2 croia gouña ,
garouto, garouta , a ,galleiro2 ,
garridiña,  , f ,doniña donicela ,
garrotillo,  , m ,crup ,
garrucho1, garrucha , a ,carruxo ,
garxola,  , f ,lamporca ,bocio
garzo, garza , a ,garcio ,
gaseificar,  , t ,gasificar=> ,
gaseosa,  , f ,gasosa=> ,
gaseoso, gaseosa , a ,gasoso=> ,
gastábel,  , a ,gastable ,
gastable,  , a ,gastábel ,
gastero-,  , pref ,gastro- ,gr 'estómago'
gastro-,  , pref ,gastero- ,gr 'estómago'
gatear,  , i ,agatuñar engatar gabear gapear ,
gatela,  , f ,fuíña garduña ,
"gatiñas,a",  , lav ,"gatiñas, de ",
"gatiñas,de",  , lav ,"gatiñas, a ",
gatuña,  , f ,uñagata ,
gávea,  , f ,gabia> ,
gavear,  , i ,gabear> ,
gaveleiro,  , m ,liñó maraño rengue ,
gaveta,  , f ,gabeta> ,
gavota2,  , f ,gaivota=> ,
gaxa,  , f ,vaxa=> ,vaíña
gazapo,  , m ,cazapo> ,
Gd,  , sb ,gadolinio ,
Ge,  , sb ,xermanio ,
glic-,  , pref ,glico- ,gr 'doce'
glicina,  , f ,glicocola ,
glico-,  , pref ,glic- ,gr 'doce'
glicocola,  , f ,glicina ,
gluc-,  , pref ,glic-=> ,gr 'doce'
glucemia,  , f ,glicemia=> ,
glúcido,  , m ,glícido=> ,
glucinio,  , m ,glicinio=> ,
glucosa,  , f ,glicosa=> ,
glucósido,  , m ,glicósido=> ,
glucosuria,  , f ,glicosuria=> ,
gluten,  , m ,glute=> ,
gobelo,  , m ,gobia ,
gobernábel,  , a ,gobernable ,
gobernable,  , a ,gobernábel ,
gobia,  , f ,gobelo ,
goldra2,  , f ,bóldrega> ,vexiga
goldrecho,  , m ,pelgacho pelgato ,
golfiño,  , m ,delfín ,
golo,  , am ,goro> ,
gomar,  , i ,agomar=> ,
gomitar,  , t i ,vomitar> ,
gomo,  , m ,gromo ,
gorar2,  , i ,gorentar ,
gorecer,  , t pr ,guarecer ,
gorgueira,  , f ,gargueira ,
gorgullar,  , i ,gurgullar> ,
gorida,  , f ,guarida ,
gorir,  , t pr ,guarir ,só formas arrizotónicas
gornecer,  , t ,guarnecer ,
gornición,  , f ,guarnición ,
gorolo1,  , m ,grolo1 ,cast 'grumo'
gorolo2, gorola , a ,grolo2 ,goro
gorón, gorona , a ,degorado ,
gorrión,  , m ,pardal pardao ,
gostar,  , i ,gustar=> ,
gosto,  , m ,gusto=> ,
gostosamente,  , av ,gustosamente=> ,
gostoso, gostosa , a ,gustoso=> ,
gotear,  , i ,gotexar ,
gotexar,  , i ,gotear ,
gouña,  , f ,caguña carabuña caroa coia2 croia garouba ,
grabar,  , t ,gravar1> ,
gracia,  , f ,graza> ,
graciábel,  , a ,graciable ,
graciable,  , a ,graciábel ,
grada,  , f ,chanzo> ,
gradar,  , t ,agradar2 ,
grade,  , f ,agrade ,
graderío,  , m ,bancada> ,
graduábel,  , a ,graduable ,
graduable,  , a ,graduábel ,
graínzo,  , m ,sarabia pedrazo ,
gramalleira,  , f ,camalleira gamalleira2 ,
gran2,  , a ,grande ,+consoante
granar,  , i ,engraiar> ,
granda,  , f ,gándara=> ,
grande,  , a m ,gran ,+vocal
granicela,  , f ,gradicela> ,
grao1,  , m ,gran1> ,
grasa,  , f ,graxa> ,
gravataría,  , f ,gravatería ,
gravatería,  , f ,gravataría ,
grecha,  , f ,degresa degreta greta ,
grei,  , f ,grea> ,
grelar,  , i ,grilar1 ,
grelón,  , am ,galistro roncollo ,
greta,  , f ,degresa degreta grecha ,
greza,  , f ,greta=> ,
grial,  , m ,graal> ,
grifo1,  , m ,billa> ,
grifo2,  , m ,grifón> ,
grilar1,  , i ,grelar ,
grima,  , f ,terrexío ,
grinalda,  , f ,grilanda> ,
griñido,  , m ,gruñido ,
griñir,  , i ,gruñir ,
grisáceo, grisácea , a ,agrisado> ,
grixar,  , i ,agruar aturular aturuxar ufar ,
grixido,  , m ,agrúo aturulo aturuxo ufido ,
groba,  , f ,engroba ,
grolo1,  , m ,gorolo1 ,
grolo2, grola , a ,gorolo2 ,
gromo,  , m ,gomo ,
grosaría,  , f ,grosería ,
grosería,  , f ,grosaría ,
grúa2,  , f ,guindastre=> ,mecánica
gruar,  , i ,agruar=> ,
grulla,  , f ,grou> ,
grumo2,  , m ,gromo=> ,
gruñido,  , m ,griñido ,
gruñir,  , i ,griñir ,
guarecer,  , t pr ,gorecer ,
guarida,  , f ,gorida ,
guarir,  , t pr ,gorir ,só formas arrizotónicas
guarismo,  , m ,algarismo> ,
guarnecer,  , t ,gornecer ,
guarnición,  , f ,gornición ,
gubernabilidade,  , f ,gobernabilidade> ,
gueifa,  , f ,abeaca ,
gueipo,  , m ,queipo=> ,
guelfo, guelfa , a ,belfo> ,
guelra,  , f ,gala3=> galada=> guerla=> ,
guerla,  , f ,gala3 galada galaxa ,
guiado, guiada , pt a ,obediente ,
guiceiro,  , m ,couzón ,
guincho1, guincha , a ,ganchelo ,
guirnalda,  , f ,grilanda> ,
gullerpa,  , af f ,beleca boleca bolerca ,
gurgulla,  , f ,burbulla ,
gurgullar,  , i ,burbullar ,
gurgullo2,  , m ,gurgullón ,
gurgullón,  , m ,gurgullo2 ,
gurrias,  , fpl ,libracións libras parias quitas salvas ,
gusma,  , s ,usma> ,
H1,  , sb ,hidróxeno ,
H2,  , sb ,henry ,
habitábel,  , a ,habitable ,
habitable,  , a ,habitábel ,
harmonizábel,  , a ,harmonizable ,
harmonizable,  , a ,harmonizábel ,
harpa,  , f ,arpa> ,
He,  , sb ,helio ,
heleno, helena , a s ,arxivo ,ant Hélade (Grecia)
heli-,  , pref ,helio- ,gr 'sol'
helio-,  , pref ,heli- ,gr 'sol'
helmántico, helmántica , a s ,salmantino ,Salamanca
helvecio, helvecia , a s ,helvético ,ant Helvecia
helvético, helvética , a s ,helvecio ,ant Helvecia
hema-,  , pref ,hemat- hemato- hemo- ,gr 'sangue'
hemat-,  , pref ,hema- hemato- hemo- ,gr 'sangue'
hematí,  , m ,hemacia> ,
hemato-,  , pref ,hema- hemat- hemo- ,gr 'sangue'
hemo-,  , pref ,hema- hemat- hemato- ,gr 'sangue'
henrio,  , m ,henry=> ,
hept-,  , pref ,hepta- ,gr 'sete'
hepta-,  , pref ,hept- ,gr 'sete'
heraldo,  , m ,arauto ,
herboristaría,  , f ,herboristería ,
herboristería,  , f ,herboristaría ,
hercio,  , m ,hertz=> ,
herculino, herculina , a s ,coruñés ,A Coruña
herdábel,  , a ,herdable ,
herdable,  , a ,herdábel ,
hetaría,  , f ,hetería ,
heter-,  , pref ,hetero- ,gr 'outro'
hetería,  , f ,hetaría ,
hetero-,  , pref ,heter- ,gr 'outro'
hex-,  , pref ,hexa- ,[ks] gr 'seis'
hexa-,  , pref ,hex- ,[ks] gr 'seis'
Hf,  , sb ,hafnio ,
Hg,  , sb ,mercurio ,
hial-,  , pref ,hialo- ,gr 'vidro'
hialo-,  , pref ,hial- ,gr 'vidro'
hidr-,  , pref ,hidro- ,gr 'auga'
hidro-,  , pref ,hidr- ,gr 'auga'
hidrosolúbel,  , a ,hidrosoluble ,
hidrosoluble,  , a ,hidrosolúbel ,
hidroxilo,  , m ,oxhidrilo ,[ks]
hierarca,  , m ,xerarca> ,
hieróglifo,  , m ,xeróglifo> ,
hierosolimitano, hierosolimitana , a s ,xerosolimitano ,Xerusalén (Israel)
hip-,  , pref ,hipo- ,gr 'debaixo'
hiperacidez,  , f ,hipercloridria ,
hiperclorhidria,  , f ,hiperacidez ,
hipercorrección,  , f ,ultracorrección=> ,
hipersensíbel,  , a s ,hipersensible ,
hipersensible,  , a s ,hipersensíbel ,
hipn-,  , pref ,hipno- ,gr 'sono'
hipno-,  , pref ,hipn- ,gr 'sono'
hipnotizábel,  , a ,hipnotizable ,
hipnotizable,  , a ,hipnotizábel ,
hipo-,  , pref ,hip- ,gr 'debaixo'
hipotecábel,  , a ,hipotecable ,
hipotecable,  , a ,hipotecábel ,
hirto, hirta , a ,irto> ,
hispalense,  , a s ,sevillano ,Sevilla
hister-,  , pref ,histero-2 ,gr 'útero'
histeria,  , f ,histerismo ,
histerismo,  , m ,histeria ,
histero-2,  , pref ,hister- ,gr 'útero'
Ho,  , sb ,holmio ,
hola,  , ix ,ola> ,
hombro,  , m ,ombro> ,
homeomorfismo,  , m ,homomorfismo ,
homologábel,  , a ,homologable ,
homologable,  , a ,homologábel ,
homomorfismo,  , m ,homeomorfismo ,
honorábel,  , a ,honorable ,
honorable,  , a ,honorábel ,
horchata,  , f ,orchata> ,
horríbel,  , a ,horrible ,
horribelmente,  , av ,horriblemente ,
horrible,  , a ,horríbel ,
horriblemente,  , av ,horribelmente ,
hostalaría,  , f ,hostalería ,
hostalería,  , f ,hostalaría ,
húmero,  , m ,úmero> ,
Hz,  , sb ,hertz ,
I,  , sb ,iodo ,
i-,  , pref ,im- in-1 ,negativo
icon-,  , pref ,icono- ,gr 'imaxe'
icono,  , m ,icona> ,
icono-,  , pref ,icon- ,gr 'imaxe'
identificábel,  , a ,identificable ,
identificable,  , a ,identificábel ,
idoiro,  , m ,doiro> ,
igar,  , t ,iguar> ,
iguala,  , f ,avinza> ,
igualábel,  , a ,igualable ,
igualable,  , a ,igualábel ,
il,  , p ,el2> ,
ilexíbel,  , a ,ilexible ,
ilexible,  , a ,ilexíbel ,
ilimitábel,  , a ,ilimitable ,
ilimitable,  , a ,ilimitábel ,
illábel,  , a ,illable ,
illable,  , a ,illábel ,
iluminábel,  , a ,iluminable ,
iluminable,  , a ,iluminábel ,
ilustrábel,  , a ,ilustrable ,
ilustrable,  , a ,ilustrábel ,
im-,  , pref ,i- in-1 ,negativo
imaxinábel,  , a ,imaxinable ,
imaxinable,  , a ,imaxinábel ,
imaxinaría,  , f ,imaxinería ,
imaxinería,  , f ,imaxinaría ,
imbar,  , t ,enviar> ,
imitábel,  , a ,imitable ,
imitable,  , a ,imitábel ,
impagábel,  , a ,impagable ,
impagable,  , a ,impagábel ,
impalpábel,  , a ,impalpable ,
impalpable,  , a ,impalpábel ,
impar1,  , i ,saloucar salucar sotelar ,
imparábel,  , a ,imparable ,
imparable,  , a ,imparábel ,
impasíbel,  , a ,impasible ,
impasibelmente,  , av ,impasiblemente ,
impasible,  , a ,impasíbel ,
impasiblemente,  , av ,impasibelmente ,
impecábel,  , a ,impecable ,
impecabelmente,  , av ,impecablemente ,
impecable,  , a ,impecábel ,
impecablemente,  , av ,impecabelmente ,
impenetrábel,  , a ,impenetrable ,
impenetrable,  , a ,impenetrábel ,
impensábel,  , a ,impensable ,
impensable,  , a ,impensábel ,
imperceptíbel,  , a ,imperceptible ,
imperceptibelmente,  , av ,imperceptiblemente ,
imperceptible,  , a ,imperceptíbel ,
imperceptiblemente,  , av ,imperceptibelmente ,
imperdíbel,  , a m ,imperdible ,
imperdible,  , a m ,imperdíbel ,
imperdoábel,  , a ,imperdoable ,
imperdoable,  , a ,imperdoábel ,
imperfectíbel,  , a ,imperfectible ,
imperfectible,  , a ,imperfectíbel ,
impermeábel,  , a m ,impermeable ,
impermeable,  , a m ,impermeábel ,
imperturbábel,  , a ,imperturbable ,
imperturbabelmente,  , av ,imperturbablemente ,
imperturbable,  , a ,imperturbábel ,
imperturbablemente,  , av ,imperturbabelmente ,
impetigo,  , m ,impetixe> ,
impetixe,  , f ,empinxe ,
implacábel,  , a ,implacable ,
implacabelmente,  , av ,implacablemente ,
implacable,  , a ,implacábel ,
implacablemente,  , av ,implacabelmente ,
impo,  , m ,salouco saluco sotelo ,
imponderábel,  , a m ,imponderable ,
imponderable,  , a m ,imponderábel ,
imponente,  , a ,impoñente> ,
impoñer,  , t i pr ,impor ,
impoñíbel,  , a ,impoñible ,
impoñible,  , a ,impoñíbel ,
impor,  , t i pr ,impoñer ,
importábel,  , a ,importable ,
importable,  , a ,importábel ,
imposíbel,  , a m ,imposible ,
imposible,  , a m ,imposíbel ,
impracticábel,  , a ,impracticable ,
impracticable,  , a ,impracticábel ,
imprecisábel,  , a ,imprecisable ,
imprecisable,  , a ,imprecisábel ,
impregnábel,  , a ,impregnable ,
impregnable,  , a ,impregnábel ,
imprescindíbel,  , a ,imprescindible ,
imprescindible,  , a ,imprescindíbel ,
imprescritíbel,  , a ,imprescritible ,cf prescritible
imprescritible,  , a ,imprescritíbel ,cf prescritible
impresentábel,  , a ,impresentable ,
impresentable,  , a ,impresentábel ,
impresionábel,  , a ,impresionable ,
impresionable,  , a ,impresionábel ,
imprevisíbel,  , a ,imprevisible ,
imprevisible,  , a ,imprevisíbel ,
improbábel,  , a ,improbable ,
improbable,  , a ,improbábel ,
impronunciábel,  , a ,impronunciable ,
impronunciable,  , a ,impronunciábel ,
improrrogábel,  , a ,improrrogable ,
improrrogable,  , a ,improrrogábel ,
impugnábel,  , a ,impugnable ,
impugnable,  , a ,impugnábel ,
imputábel,  , a ,imputable ,
imputable,  , a ,imputábel ,
imputrescíbel,  , a ,imputrescible ,
imputrescible,  , a ,imputrescíbel ,
In,  , sb ,indio ,
in-1,  , pref ,i- im- ,negativo
inabalábel,  , a ,inabalable ,
inabalable,  , a ,inabalábel ,
inabarcábel,  , a ,inabarcable ,
inabarcable,  , a ,inabarcábel ,
inabordábel,  , a ,inabordable ,
inabordable,  , a ,inabordábel ,
inacabábel,  , a ,inacabable ,
inacabable,  , a ,inacabábel ,
inaccesíbel,  , a ,inaccesible ,
inaccesible,  , a ,inaccesíbel ,
inaceptábel,  , a ,inaceptable ,
inaceptable,  , a ,inaceptábel ,
inadaptábel,  , a ,inadaptable ,
inadaptable,  , a ,inadaptábel ,
inadiábel,  , a ,inadiable ,
inadiable,  , a ,inadiábel ,
inadmisíbel,  , a ,inadmisible ,
inadmisible,  , a ,inadmisíbel ,
inalcanzábel,  , a ,inalcanzable ,
inalcanzable,  , a ,inalcanzábel ,
inalienábel,  , a ,inalienable ,
inalienable,  , a ,inalienábel ,
inalleábel,  , a ,inalleable ,
inalleable,  , a ,inalleábel ,
inalterábel,  , a ,inalterable ,
inalterabelmente,  , av ,inalterablemente ,
inalterable,  , a ,inalterábel ,
inalterablemente,  , av ,inalterabelmente ,
inamovíbel,  , a ,inamovible ,
inamovible,  , a ,inamovíbel ,
inanalizábel,  , a ,inanalizable ,
inanalizable,  , a ,inanalizábel ,
inantes,  , av ,iñantes=> ,
inapagábel,  , a ,inapagable ,
inapagable,  , a ,inapagábel ,
inapelábel,  , a ,inapelable ,
inapelabelmente,  , av ,inapelablemente ,
inapelable,  , a ,inapelábel ,
inapelablemente,  , av ,inapelabelmente ,
inaplicábel,  , a ,inaplicable ,
inaplicable,  , a ,inaplicábel ,
inaprazábel,  , a ,inaprazable ,
inaprazable,  , a ,inaprazábel ,
inapreciábel,  , a ,inapreciable ,
inapreciable,  , a ,inapreciábel ,
inaprensíbel,  , a ,inaprensible ,
inaprensible,  , a ,inaprensíbel ,
inar,  , i ,arfar arquexar ,
inarticulábel,  , a ,inarticulable ,
inarticulable,  , a ,inarticulábel ,
inasequible,  , a ,inaccesible> inalcanzable> ,
inasimilábel,  , a ,inasimilable ,
inasimilable,  , a ,inasimilábel ,
inatacábel,  , a ,inatacable ,
inatacable,  , a ,inatacábel ,
inatinxíbel,  , a ,inatinxible ,
inatinxible,  , a ,inatinxíbel ,
inaudíbel,  , a ,inaudible ,
inaudible,  , a ,inaudíbel ,
incalculábel,  , a ,incalculable ,
incalculable,  , a ,incalculábel ,
incansábel,  , a ,incansable ,
incansabelmente,  , av ,incansablemente ,
incansable,  , a ,incansábel ,
incansablemente,  , av ,incansabelmente ,
incensurábel,  , a ,incensurable ,
incensurable,  , a ,incensurábel ,
incesábel,  , a ,incesable ,
incesable,  , a ,incesábel ,
inchábel,  , a ,inchable ,
inchable,  , a ,inchábel ,
inchazo,  , m ,inchazón inchume ,
inchazón,  , f ,inchazo inchume ,
inchenta,  , f ,enchente> ,
inchume,  , m ,inchazo inchazón ,
incivilizábel,  , a ,incivilizable ,
incivilizable,  , a ,incivilizábel ,
inclasificábel,  , a ,inclasificable ,
inclasificable,  , a ,inclasificábel ,
inclinábel,  , a ,inclinable ,
inclinable,  , a ,inclinábel ,
incoagulábel,  , a ,incoagulable ,
incoagulable,  , a ,incoagulábel ,
incobrábel,  , a ,incobrable ,
incobrable,  , a ,incobrábel ,
incoercíbel,  , a ,incoercible ,
incoercible,  , a ,incoercíbel ,
incognoscíbel,  , a ,incognoscible ,
incognoscible,  , a ,incognoscíbel ,
incombustíbel,  , a ,incombustible ,
incombustible,  , a ,incombustíbel ,
incomestíbel,  , a ,incomestible ,
incomestible,  , a ,incomestíbel ,
incomparábel,  , a ,incomparable ,
incomparabelmente,  , av ,incomparablemente ,
incomparable,  , a ,incomparábel ,
incomparablemente,  , av ,incomparabelmente ,
incompatíbel,  , a ,incompatible ,
incompatible,  , a ,incompatíbel ,
incomprensíbel,  , a ,incomprensible ,
incomprensibelmente,  , av ,incomprensiblemente ,
incomprensible,  , a ,incomprensíbel ,
incomprensiblemente,  , av ,incomprensibelmente ,
incompresíbel,  , a ,incompresible ,
incompresible,  , a ,incompresíbel ,
incomunicábel,  , a ,incomunicable ,
incomunicable,  , a ,incomunicábel ,
inconcibíbel,  , a ,inconcibible ,
inconcibibelmente,  , av ,inconcibiblemente ,
inconcibible,  , a ,inconcibíbel ,
inconcibiblemente,  , av ,inconcibibelmente ,
inconciliábel,  , a ,inconciliable ,
inconciliabelmente,  , av ,inconciliablemente ,
inconciliable,  , a ,inconciliábel ,
inconciliablemente,  , av ,inconciliabelmente ,
inconfesábel,  , a ,inconfesable ,
inconfesable,  , a ,inconfesábel ,
inconfortábel,  , a ,inconfortable ,
inconfortable,  , a ,inconfortábel ,
inconfundíbel,  , a ,inconfundible ,
inconfundibelmente,  , av ,inconfundiblemente ,
inconfundible,  , a ,inconfundíbel ,
inconfundiblemente,  , av ,inconfundibelmente ,
inconmensurábel,  , a ,inconmensurable ,
inconmensurable,  , a ,inconmensurábel ,
inconmovíbel,  , a ,inconmovible ,
inconmovible,  , a ,inconmovíbel ,
inconmutábel,  , a ,inconmutable ,
inconmutable,  , a ,inconmutábel ,
inconquistábel,  , a ,inconquistable ,
inconquistable,  , a ,inconquistábel ,
inconsolábel,  , a ,inconsolable ,
inconsolabelmente,  , av ,inconsolablemente ,
inconsolable,  , a ,inconsolábel ,
inconsolablemente,  , av ,inconsolabelmente ,
incontábel,  , a ,incontable ,
incontable,  , a ,incontábel ,
incontentábel,  , a ,incontentable ,
incontentable,  , a ,incontentábel ,
incontestábel,  , a ,incontestable ,
incontestabelmente,  , av ,incontestablemente ,
incontestable,  , a ,incontestábel ,
incontestablemente,  , av ,incontestabelmente ,
incontrastábel,  , a ,incontrastable ,
incontrastable,  , a ,incontrastábel ,
incontrolábel,  , a ,incontrolable ,
incontrolable,  , a ,incontrolábel ,
incontrovertíbel,  , a ,incontrovertible ,
incontrovertibelmente,  , av ,incontrovertiblemente ,
incontrovertible,  , a ,incontrovertíbel ,
incontrovertiblemente,  , av ,incontrovertibelmente ,
inconvencíbel,  , a ,inconvencible ,
inconvencible,  , a ,inconvencíbel ,
inconvertíbel,  , a ,inconvertible ,
inconvertible,  , a ,inconvertíbel ,
inconxelábel,  , a ,inconxelable ,
inconxelable,  , a ,inconxelábel ,
inconxugábel,  , a ,inconxugable ,
inconxugable,  , a ,inconxugábel ,
incordio,  , m ,encordio> ,
incorporábel,  , a ,incorporable ,
incorporable,  , a ,incorporábel ,
incorrixíbel,  , a ,incorrixible ,
incorrixibelmente,  , av ,incorrixiblemente ,
incorrixible,  , a ,incorrixíbel ,
incorrixiblemente,  , av ,incorrixibelmente ,
incorruptíbel,  , a ,incorruptible ,
incorruptible,  , a ,incorruptíbel ,
incre,  , f ,engra zafra ,
incrementábel,  , a ,incrementable ,
incrementable,  , a ,incrementábel ,
incríbel,  , a ,incrible ,
incribelmente,  , av ,incriblemente ,
incrible,  , a ,incríbel ,
incriblemente,  , av ,incribelmente ,
incriminábel,  , a ,incriminable ,
incriminable,  , a ,incriminábel ,
incristalizábel,  , a ,incristalizable ,
incristalizable,  , a ,incristalizábel ,
incualificábel,  , a ,incualificable ,
incualificable,  , a ,incualificábel ,
incuestionábel,  , a ,incuestionable ,
incuestionabelmente,  , av ,incuestionablemente ,
incuestionable,  , a ,incuestionábel ,
incuestionablemente,  , av ,incuestionabelmente ,
inculcábel,  , a ,inculcable ,
inculcable,  , a ,inculcábel ,
inculpábel,  , a ,inculpable ,
inculpable,  , a ,inculpábel ,
incultivábel,  , a ,incultivable ,
incultivable,  , a ,incultivábel ,
incurábel,  , a ,incurable ,
incurable,  , a ,incurábel ,
inda,  , av c ,aínda ,
indeclarábel,  , a ,indeclarable ,
indeclarable,  , a ,indeclarábel ,
indeclinábel,  , a ,indeclinable ,
indeclinable,  , a ,indeclinábel ,
indefectíbel,  , a ,indefectible ,
indefectibelmente,  , av ,indefectiblemente ,
indefectible,  , a ,indefectíbel ,
indefectiblemente,  , av ,indefectibelmente ,
indefendíbel,  , a ,indefendible ,
indefendible,  , a ,indefendíbel ,
indefiníbel,  , a ,indefinible ,
indefinible,  , a ,indefiníbel ,
indeformábel,  , a ,indeformable ,
indeformable,  , a ,indeformábel ,
indelébel,  , a ,indeleble ,
indelebelmente,  , av ,indeleblemente ,
indeleble,  , a ,indelébel ,
indeleblemente,  , av ,indelebelmente ,
indelegábel,  , a ,indelegable ,
indelegable,  , a ,indelegábel ,
indemnizábel,  , a ,indemnizable ,
indemnizable,  , a ,indemnizábel ,
indemostrábel,  , a ,indemostrable ,
indemostrable,  , a ,indemostrábel ,
indescifrábel,  , a ,indescifrable ,
indescifrabelmente,  , av ,indescifrablemente ,
indescifrable,  , a ,indescifrábel ,
indescifrablemente,  , av ,indescifrabelmente ,
indescompoñíbel,  , a ,indescompoñible ,
indescompoñible,  , a ,indescompoñíbel ,
indescritíbel,  , a ,indescritible ,
indescritible,  , a ,indescritíbel ,
indesculpábel,  , a ,indesculpable ,
indesculpable,  , a ,indesculpábel ,
indesexábel,  , a ,indesexable ,
indesexable,  , a ,indesexábel ,
indestrutíbel,  , a ,indestrutible ,
indestrutible,  , a ,indestrutíbel ,
indeterminábel,  , a ,indeterminable ,
indeterminable,  , a ,indeterminábel ,
indicíbel,  , a ,indicible ,
indicible,  , a ,indicíbel ,
indiferencia,  , f ,indiferenza> ,
indiferenciábel,  , a ,indiferenciable ,
indiferenciable,  , a ,indiferenciábel ,
indiscerníbel,  , a ,indiscernible ,
indiscernible,  , a ,indiscerníbel ,
indiscriminábel,  , a ,indiscriminable ,
indiscriminable,  , a ,indiscriminábel ,
indiscutíbel,  , a ,indiscutible ,
indiscutibelmente,  , av ,indiscutiblemente ,
indiscutible,  , a ,indiscutíbel ,
indiscutiblemente,  , av ,indiscutibelmente ,
indisociábel,  , a ,indisociable ,
indisociable,  , a ,indisociábel ,
indisolúbel,  , a ,indisoluble ,
indisolubelmente,  , av ,indisolublemente ,
indisoluble,  , a ,indisolúbel ,
indisolublemente,  , av ,indisolubelmente ,
indispensábel,  , a ,indispensable ,
indispensabelmente,  , av ,indispensablemente ,
indispensable,  , a ,indispensábel ,
indispensablemente,  , av ,indispensabelmente ,
indispoñer,  , t pr ,indispor ,
indispoñíbel,  , a ,indispoñible ,
indispoñible,  , a ,indispoñíbel ,
indispor,  , t pr ,indispoñer ,
indisputábel,  , a ,indisputable ,
indisputable,  , a ,indisputábel ,
indistinguíbel,  , a ,indistinguible ,
indistinguible,  , a ,indistinguíbel ,
indivisíbel,  , a ,indivisible ,
indivisibelmente,  , av ,indivisiblemente ,
indivisible,  , a ,indivisíbel ,
indivisiblemente,  , av ,indivisibelmente ,
indixeríbel,  , a ,indixerible ,
indixerible,  , a ,indixeríbel ,
indochino, indochina , a s ,indochinés=> ,Indochina (As)
indomábel,  , a ,indomable ,
indomable,  , a ,indomábel ,
indomeábel,  , a ,indomeable ,
indomeable,  , a ,indomeábel ,
indomesticábel,  , a ,indomesticable ,
indomesticable,  , a ,indomesticábel ,
indubidábel,  , a ,indubidable ,
indubidabelmente,  , av ,indubidablemente ,
indubidable,  , a ,indubidábel ,
indubidablemente,  , av ,indubidabelmente ,
ineducábel,  , a ,ineducable ,
ineducable,  , a ,ineducábel ,
inefábel,  , a ,inefable ,
inefable,  , a ,inefábel ,
inelixíbel,  , a ,inelixible ,
inelixible,  , a ,inelixíbel ,
ineludíbel,  , a ,ineludible ,
ineludibelmente,  , av ,ineludiblemente ,
ineludible,  , a ,ineludíbel ,
ineludiblemente,  , av ,ineludibelmente ,
inelutábel,  , a ,inelutable ,
inelutabelmente,  , av ,inelutablemente ,
inelutable,  , a ,inelutábel ,
inelutablemente,  , av ,inelutabelmente ,
inembargábel,  , a ,inembargable ,
inembargable,  , a ,inembargábel ,
inenarrábel,  , a ,inenarrable ,
inenarrabelmente,  , av ,inenarrablemente ,
inenarrable,  , a ,inenarrábel ,
inenarrablemente,  , av ,inenarrabelmente ,
inengurrábel,  , a ,inengurrable ,
inengurrable,  , a ,inengurrábel ,
inescrutábel,  , a ,inescrutable ,
inescrutable,  , a ,inescrutábel ,
inescusábel,  , a ,inescusable ,
inescusabelmente,  , av ,inescusablemente ,
